"group_id","condition","trial","participant","shared","control","timestamp","tap_sec","subgroup_present","is_a_subgroup_member","iti","tap_cycle","new_iti","cv","subgr2oup_present"
"2","231",1,3,0.122229181575946,0.384105757012095,"2024-12-03 14:27:03.139371",12.400544,0,"0",0.558368,6,0.558368,0.037728235613528,"0"
"2","231",1,1,0.735559282257751,0.454456838737116,"2024-12-03 14:26:37.823129",12.981406,0,"0",0.580862,6,0.580862,0.037728235613528,"0"
"2","231",1,2,0.870357106583423,0.371146347220644,"2024-12-03 14:26:54.687948",13.603628,0,"0",0.622222000000001,7,0.622222000000001,0.037728235613528,"0"
"2","231",1,3,0.122229181575946,0.384105757012095,"2024-12-03 14:27:03.139371",14.156916,0,"0",0.553288,7,0.553288,0.037728235613528,"0"
"2","231",1,1,0.735559282257751,0.454456838737116,"2024-12-03 14:26:37.823129",14.755555,0,"0",0.598638999999999,7,0.598638999999999,0.037728235613528,"0"
"2","231",1,2,0.870357106583423,0.371146347220644,"2024-12-03 14:26:54.687948",15.332789,0,"0",0.577234000000001,8,0.577234000000001,0.037728235613528,"0"
"2","231",1,3,0.122229181575946,0.384105757012095,"2024-12-03 14:27:03.139371",15.870476,0,"0",0.537687,8,0.537687,0.037728235613528,"0"
"2","231",1,1,0.735559282257751,0.454456838737116,"2024-12-03 14:26:37.823129",16.483992,0,"0",0.613516000000001,8,0.613516000000001,0.037728235613528,"0"
"2","312",1,1,0.718709554217042,0.413727265106841,"2024-12-03 14:38:00.058837",3.282721,0,"0",0.61932,1,0.61932,0.0528143525823771,"0"
"2","312",1,2,0.99673006688874,0.0156882500836963,"2024-12-03 14:38:09.772277",3.872653,0,"0",0.589932,1,0.589932,0.0528143525823771,"0"
"2","312",1,3,0.341275646105162,0.491483723855548,"2024-12-03 14:38:16.502014",4.432109,0,"0",0.559456,2,0.559456,0.0528143525823771,"0"
"2","312",1,1,0.718709554217042,0.413727265106841,"2024-12-03 14:38:00.058837",5.071746,0,"0",0.639637,2,0.639637,0.0528143525823771,"0"
"2","312",1,2,0.99673006688874,0.0156882500836963,"2024-12-03 14:38:09.772277",5.697959,0,"0",0.626213,2,0.626213,0.0528143525823771,"0"
